indicator,County,Year,subgroup1,subgroup_cat1,subgroup2,subgroup_cat2,aaRate10K,aaRate10Kpy,count,cRate10K,cRate10Kpy,dailyMean
Hospitalizations,New York State,2014,Month,7,AgeGroup,35+,2.112,24.8631,2501,2.34,27.599,80.677
Hospitalizations,New York State,2014,Month,7,Total,,1.086,12.792,2515,1.28,15.065,81.129
Hospitalizations,New York State,2014,Month,8,AgeGroup,35+,1.974,23.2471,2374,2.22,26.197,76.581
Hospitalizations,New York State,2014,Month,8,Total,,1.018,11.9859,2392,1.22,14.328,77.161
Hospitalizations,New York State,2014,Month,9,AgeGroup,35+,2.131,25.9332,2555,2.39,29.135,85.167
Hospitalizations,New York State,2014,Month,9,Total,,1.099,13.3695,2574,1.31,15.932,85.8
Hospitalizations,New York State,2014,Total,,Total,,13.14,13.1398,30733,15.64,15.635,84.2
Hospitalizations,New York State,2014-2016,AgeGroup,0-34,Total,,,,656,0.73,0.245,0.599
Hospitalizations,New York State,2014-2016,AgeGroup,35+,Total,,76.57,25.5233,92684,86.48,28.828,84.566
Hospitalizations,New York State,2014-2016,AgeGroup,35-44,Total,,,,3655,14.87,4.957,3.335
Hospitalizations,New York State,2014-2016,AgeGroup,45-54,Total,,,,12647,46.33,15.442,11.539
Hospitalizations,New York State,2014-2016,AgeGroup,55-64,Total,,,,21516,85.03,28.343,19.631
Hospitalizations,New York State,2014-2016,AgeGroup,65-74,Total,,,,21626,129.45,43.15,19.732
Hospitalizations,New York State,2014-2016,AgeGroup,75-84,Total,,,,18740,211.75,70.582,17.099
Hospitalizations,New York State,2014-2016,AgeGroup,85+,Total,,,,14500,327.36,109.121,13.23
Hospitalizations,New York State,2014-2016,Month,1,AgeGroup,35+,6.842,26.8758,8278,7.72,30.344,89.011
Hospitalizations,New York State,2014-2016,Month,1,Total,,3.519,13.8227,8322,4.23,16.634,89.484
Hospitalizations,New York State,2014-2016,Month,10,AgeGroup,35+,6.368,25.014,7709,7.19,28.258,82.892
Hospitalizations,New York State,2014-2016,Month,10,Total,,3.28,12.8832,7760,3.95,15.511,83.441
Hospitalizations,New York State,2014-2016,Month,11,AgeGroup,35+,6.236,25.3124,7580,7.07,28.711,84.222
Hospitalizations,New York State,2014-2016,Month,11,Total,,3.212,13.0366,7630,3.88,15.759,84.778
Hospitalizations,New York State,2014-2016,Month,12,AgeGroup,35+,6.69,26.2792,8125,7.58,29.783,87.366
Hospitalizations,New York State,2014-2016,Month,12,Total,,3.447,13.5417,8181,4.16,16.352,87.968
Hospitalizations,New York State,2014-2016,Month,2,AgeGroup,35+,6.133,26.3611,7439,6.94,29.835,87.518
Hospitalizations,New York State,2014-2016,Month,2,Total,,3.158,13.5717,7486,3.81,16.372,88.071
Hospitalizations,New York State,2014-2016,Month,3,AgeGroup,35+,6.696,26.3029,8098,7.56,29.684,87.075
Hospitalizations,New York State,2014-2016,Month,3,Total,,3.448,13.5455,8151,4.15,16.292,87.645
Hospitalizations,New York State,2014-2016,Month,4,AgeGroup,35+,6.329,25.6911,7662,7.15,29.022,85.133
Hospitalizations,New York State,2014-2016,Month,4,Total,,3.259,13.2285,7710,3.92,15.925,85.667
Hospitalizations,New York State,2014-2016,Month,5,AgeGroup,35+,6.453,25.3499,7836,7.31,28.723,84.258
Hospitalizations,New York State,2014-2016,Month,5,Total,,3.336,13.1062,7913,4.03,15.817,85.086
Hospitalizations,New York State,2014-2016,Month,6,AgeGroup,35+,6.24,25.33,7545,7.04,28.579,83.833
Hospitalizations,New York State,2014-2016,Month,6,Total,,3.223,13.0842,7614,3.87,15.726,84.6
Hospitalizations,New York State,2014-2016,Month,7,AgeGroup,35+,6.248,24.5453,7523,7.02,27.576,80.892
Hospitalizations,New York State,2014-2016,Month,7,Total,,3.217,12.6376,7571,3.85,15.133,81.409
Hospitalizations,New York State,2014-2016,Month,8,AgeGroup,35+,6.108,23.9959,7366,6.87,27.001,79.204
Hospitalizations,New York State,2014-2016,Month,8,Total,,3.148,12.3678,7420,3.78,14.831,79.785
Hospitalizations,New York State,2014-2016,Month,9,AgeGroup,35+,6.227,25.2782,7523,7.02,28.495,83.589
Hospitalizations,New York State,2014-2016,Month,9,Total,,3.212,13.0368,7582,3.86,15.66,84.244
Hospitalizations,New York State,2015,AgeGroup,0-34,Total,,,,233,0.26,0.261,0.638
Hospitalizations,New York State,2015,AgeGroup,35+,Total,,25.094,25.0941,30345,28.3,28.297,83.137
Hospitalizations,New York State,2015,AgeGroup,35-44,Total,,,,1194,4.86,4.857,3.271
Hospitalizations,New York State,2015,AgeGroup,45-54,Total,,,,4248,15.55,15.547,11.638
Hospitalizations,New York State,2015,AgeGroup,55-64,Total,,,,7092,27.98,27.98,19.43
Hospitalizations,New York State,2015,AgeGroup,65-74,Total,,,,7033,42.07,42.068,19.268
Hospitalizations,New York State,2015,AgeGroup,75-84,Total,,,,6116,69.23,69.229,16.756
Hospitalizations,New York State,2015,AgeGroup,85+,Total,,,,4662,105.2,105.2,12.773
Hospitalizations,New York State,2015,Month,1,AgeGroup,35+,2.254,26.5386,2738,2.55,30.062,88.323
Hospitalizations,New York State,2015,Month,1,Total,,1.161,13.669,2756,1.4,16.504,88.903
Hospitalizations,New York State,2015,Month,10,AgeGroup,35+,2.119,24.9449,2563,2.39,28.141,82.677
Hospitalizations,New York State,2015,Month,10,Total,,1.092,12.854,2581,1.31,15.456,83.258
Hospitalizations,New York State,2015,Month,11,AgeGroup,35+,2.041,24.8335,2476,2.31,28.092,82.533
Hospitalizations,New York State,2015,Month,11,Total,,1.05,12.7705,2489,1.27,15.402,82.967
Hospitalizations,New York State,2015,Month,12,AgeGroup,35+,2.177,25.6313,2649,2.47,29.085,85.452
Hospitalizations,New York State,2015,Month,12,Total,,1.121,13.1981,2666,1.36,15.965,86.0
Hospitalizations,New York State,2015,Month,2,AgeGroup,35+,2.019,26.3126,2454,2.29,29.831,87.643
Hospitalizations,New York State,2015,Month,2,Total,,1.042,13.5897,2476,1.26,16.416,88.429
Hospitalizations,New York State,2015,Month,3,AgeGroup,35+,2.218,26.1102,2677,2.5,29.393,86.355
Hospitalizations,New York State,2015,Month,3,Total,,1.144,13.4709,2698,1.37,16.157,87.032
Hospitalizations,New York State,2015,Month,4,AgeGroup,35+,2.041,24.833,2469,2.3,28.012,82.3
Hospitalizations,New York State,2015,Month,4,Total,,1.052,12.8018,2487,1.26,15.39,82.9
Hospitalizations,New York State,2015,Month,5,AgeGroup,35+,2.088,24.5816,2537,2.37,27.855,81.839
Hospitalizations,New York State,2015,Month,5,Total,,1.082,12.735,2566,1.31,15.366,82.774
Hospitalizations,New York State,2015,Month,6,AgeGroup,35+,2.068,25.1665,2499,2.33,28.353,83.3
Hospitalizations,New York State,2015,Month,6,Total,,1.07,13.019,2525,1.28,15.625,84.167
Hospitalizations,New York State,2015,Month,7,AgeGroup,35+,2.024,23.8298,2439,2.27,26.779,78.677
Hospitalizations,New York State,2015,Month,7,Total,,1.044,12.2918,2459,1.25,14.726,79.323
Hospitalizations,New York State,2015,Month,8,AgeGroup,35+,2.011,23.6819,2408,2.25,26.439,77.677
Hospitalizations,New York State,2015,Month,8,Total,,1.036,12.2018,2425,1.23,14.522,78.226
Hospitalizations,New York State,2015,Month,9,AgeGroup,35+,2.035,24.758,2436,2.27,27.638,81.2
Hospitalizations,New York State,2015,Month,9,Total,,1.047,12.7361,2450,1.25,15.161,81.667
Hospitalizations,New York State,2015,Total,,Total,,12.941,12.9407,30578,15.55,15.552,83.775
Hospitalizations,New York State,2015-2017,AgeGroup,0-34,Total,,,,728,0.82,0.273,0.664
Hospitalizations,New York State,2015-2017,AgeGroup,35+,Total,,76.392,25.4641,93493,86.95,28.982,85.304
Hospitalizations,New York State,2015-2017,AgeGroup,35-44,Total,,,,3604,14.78,4.926,3.288
Hospitalizations,New York State,2015-2017,AgeGroup,45-54,Total,,,,12826,47.81,15.935,11.703
Hospitalizations,New York State,2015-2017,AgeGroup,55-64,Total,,,,21989,85.92,28.64,20.063
Hospitalizations,New York State,2015-2017,AgeGroup,65-74,Total,,,,22237,128.95,42.984,20.289
Hospitalizations,New York State,2015-2017,AgeGroup,75-84,Total,,,,18870,210.1,70.034,17.217
Hospitalizations,New York State,2015-2017,AgeGroup,85+,Total,,,,13967,310.87,103.623,12.744
Hospitalizations,New York State,2015-2017,Month,1,AgeGroup,35+,6.788,26.6654,8300,7.72,30.322,89.247
Hospitalizations,New York State,2015-2017,Month,1,Total,,3.498,13.7415,8358,4.26,16.725,89.871
Hospitalizations,New York State,2015-2017,Month,10,AgeGroup,35+,6.365,25.0027,7764,7.22,28.364,83.484
Hospitalizations,New York State,2015-2017,Month,10,Total,,3.28,12.8854,7819,3.98,15.646,84.075
Hospitalizations,New York State,2015-2017,Month,11,AgeGroup,35+,6.315,25.6335,7758,7.21,29.286,86.2
Hospitalizations,New York State,2015-2017,Month,11,Total,,3.253,13.204,7809,3.98,16.147,86.767
Hospitalizations,New York State,2015-2017,Month,12,AgeGroup,35+,6.605,25.946,8103,7.54,29.602,87.129
Hospitalizations,New York State,2015-2017,Month,12,Total,,3.406,13.3783,8164,4.16,16.337,87.785
Hospitalizations,New York State,2015-2017,Month,2,AgeGroup,35+,6.102,26.2258,7515,6.99,30.038,88.412
Hospitalizations,New York State,2015-2017,Month,2,Total,,3.149,13.5349,7577,3.86,16.589,89.141
Hospitalizations,New York State,2015-2017,Month,3,AgeGroup,35+,6.796,26.6974,8311,7.73,30.362,89.366
Hospitalizations,New York State,2015-2017,Month,3,Total,,3.504,13.7651,8374,4.27,16.757,90.043
Hospitalizations,New York State,2015-2017,Month,4,AgeGroup,35+,6.288,25.5261,7679,7.14,28.988,85.322
Hospitalizations,New York State,2015-2017,Month,4,Total,,3.244,13.1681,7740,3.94,16.004,86.0
Hospitalizations,New York State,2015-2017,Month,5,AgeGroup,35+,6.53,25.6536,8015,7.45,29.281,86.183
Hospitalizations,New York State,2015-2017,Month,5,Total,,3.376,13.2618,8092,4.12,16.193,87.011
Hospitalizations,New York State,2015-2017,Month,6,AgeGroup,35+,6.199,25.1633,7575,7.04,28.596,84.167
Hospitalizations,New York State,2015-2017,Month,6,Total,,3.202,12.9958,7642,3.89,15.802,84.911
Hospitalizations,New York State,2015-2017,Month,7,AgeGroup,35+,6.147,24.1477,7522,7.0,27.479,80.882
Hospitalizations,New York State,2015-2017,Month,7,Total,,3.17,12.4516,7579,3.86,15.166,81.495
Hospitalizations,New York State,2015-2017,Month,8,AgeGroup,35+,6.144,24.1347,7486,6.96,27.348,80.495
Hospitalizations,New York State,2015-2017,Month,8,Total,,3.169,12.4483,7545,3.84,15.098,81.129
Hospitalizations,New York State,2015-2017,Month,9,AgeGroup,35+,6.113,24.815,7465,6.94,28.18,82.944
Hospitalizations,New York State,2015-2017,Month,9,Total,,3.152,12.7952,7522,3.83,15.554,83.578
Hospitalizations,New York State,2016,AgeGroup,0-34,Total,,,,234,0.26,0.263,0.639
Hospitalizations,New York State,2016,AgeGroup,35+,Total,,25.954,25.9535,31795,29.56,29.557,86.872
Hospitalizations,New York State,2016,AgeGroup,35-44,Total,,,,1231,5.06,5.06,3.363
Hospitalizations,New York State,2016,AgeGroup,45-54,Total,,,,4252,15.82,15.817,11.617
Hospitalizations,New York State,2016,AgeGroup,55-64,Total,,,,7518,29.34,29.338,20.541
Hospitalizations,New York State,2016,AgeGroup,65-74,Total,,,,7559,43.76,43.756,20.653
Hospitalizations,New York State,2016,AgeGroup,75-84,Total,,,,6453,72.08,72.077,17.631
Hospitalizations,New York State,2016,AgeGroup,85+,Total,,,,4782,106.15,106.153,13.066
Hospitalizations,New York State,2016,Month,1,AgeGroup,35+,2.274,26.8509,2775,2.58,30.457,89.516
Hospitalizations,New York State,2016,Month,1,Total,,1.169,13.8071,2789,1.42,16.765,89.968
Hospitalizations,New York State,2016,Month,10,AgeGroup,35+,2.137,25.2361,2602,2.42,28.558,83.935
Hospitalizations,New York State,2016,Month,10,Total,,1.101,13.0033,2620,1.33,15.749,84.516
Hospitalizations,New York State,2016,Month,11,AgeGroup,35+,2.13,25.9863,2631,2.45,29.839,87.7
Hospitalizations,New York State,2016,Month,11,Total,,1.1,13.4144,2653,1.35,16.479,88.433
Hospitalizations,New York State,2016,Month,12,AgeGroup,35+,2.33,27.5079,2854,2.65,31.324,92.065
Hospitalizations,New York State,2016,Month,12,Total,,1.201,14.1742,2874,1.46,17.275,92.71
Hospitalizations,New York State,2016,Month,2,AgeGroup,35+,2.053,25.9082,2526,2.35,29.636,87.103
Hospitalizations,New York State,2016,Month,2,Total,,1.058,13.3469,2543,1.29,16.34,87.69
Hospitalizations,New York State,2016,Month,3,AgeGroup,35+,2.312,27.2955,2842,2.64,31.193,91.677
Hospitalizations,New York State,2016,Month,3,Total,,1.192,14.0724,2864,1.46,17.215,92.387
Hospitalizations,New York State,2016,Month,4,AgeGroup,35+,2.112,25.7613,2579,2.4,29.25,85.967
Hospitalizations,New York State,2016,Month,4,Total,,1.089,13.2826,2598,1.32,16.137,86.6
Hospitalizations,New York State,2016,Month,5,AgeGroup,35+,2.243,26.4838,2757,2.56,30.26,88.935
Hospitalizations,New York State,2016,Month,5,Total,,1.157,13.6621,2779,1.41,16.704,89.645
Hospitalizations,New York State,2016,Month,6,AgeGroup,35+,2.064,25.1868,2530,2.35,28.694,84.333
Hospitalizations,New York State,2016,Month,6,Total,,1.066,13.0001,2551,1.3,15.845,85.033
Hospitalizations,New York State,2016,Month,7,AgeGroup,35+,2.113,24.9477,2583,2.4,28.35,83.323
Hospitalizations,New York State,2016,Month,7,Total,,1.087,12.8315,2597,1.32,15.61,83.774
Hospitalizations,New York State,2016,Month,8,AgeGroup,35+,2.122,25.0572,2584,2.4,28.361,83.355
Hospitalizations,New York State,2016,Month,8,Total,,1.094,12.9147,2603,1.33,15.646,83.968
Hospitalizations,New York State,2016,Month,9,AgeGroup,35+,2.062,25.1621,2532,2.35,28.716,84.4
Hospitalizations,New York State,2016,Month,9,Total,,1.067,13.0146,2558,1.3,15.889,85.267
Hospitalizations,New York State,2016,Total,,Total,,13.379,13.3793,32029,16.31,16.307,87.511
Hospitalizations,New York State,2016-2018,AgeGroup,0-34,Total,,,,761,0.86,0.288,0.694
Hospitalizations,New York State,2016-2018,AgeGroup,35+,Total,,75.796,25.2654,93815,87.05,29.017,85.598
Hospitalizations,New York State,2016-2018,AgeGroup,35-44,Total,,,,3578,14.72,4.908,3.265
Hospitalizations,New York State,2016-2018,AgeGroup,45-54,Total,,,,12594,48.0,15.999,11.491
Hospitalizations,New York State,2016-2018,AgeGroup,55-64,Total,,,,22256,86.29,28.763,20.307
Hospitalizations,New York State,2016-2018,AgeGroup,65-74,Total,,,,22906,129.4,43.132,20.9
Hospitalizations,New York State,2016-2018,AgeGroup,75-84,Total,,,,18995,206.54,68.845,17.331
Hospitalizations,New York State,2016-2018,AgeGroup,85+,Total,,,,13486,297.26,99.087,12.305
Hospitalizations,New York State,2016-2018,Month,1,AgeGroup,35+,6.832,26.8397,8447,7.84,30.79,90.828
Hospitalizations,New York State,2016-2018,Month,1,Total,,3.527,13.8555,8518,4.35,17.08,91.591
Hospitalizations,New York State,2016-2018,Month,10,AgeGroup,35+,6.36,24.9821,7839,7.27,28.574,84.29
Hospitalizations,New York State,2016-2018,Month,10,Total,,3.276,12.8706,7892,4.03,15.824,84.86
Hospitalizations,New York State,2016-2018,Month,11,AgeGroup,35+,6.284,25.508,7817,7.25,29.444,86.856
Hospitalizations,New York State,2016-2018,Month,11,Total,,3.242,13.1585,7877,4.02,16.321,87.522
Hospitalizations,New York State,2016-2018,Month,12,AgeGroup,35+,6.389,25.0999,7912,7.34,28.84,85.075
Hospitalizations,New York State,2016-2018,Month,12,Total,,3.299,12.9606,7981,4.07,16.003,85.817
Hospitalizations,New York State,2016-2018,Month,2,AgeGroup,35+,6.033,25.9308,7507,6.97,29.939,88.318
Hospitalizations,New York State,2016-2018,Month,2,Total,,3.115,13.387,7571,3.86,16.609,89.071
Hospitalizations,New York State,2016-2018,Month,3,AgeGroup,35+,6.653,26.137,8228,7.63,29.992,88.473
Hospitalizations,New York State,2016-2018,Month,3,Total,,3.43,13.4743,8289,4.23,16.62,89.129
Hospitalizations,New York State,2016-2018,Month,4,AgeGroup,35+,6.327,25.6809,7817,7.25,29.444,86.856
Hospitalizations,New York State,2016-2018,Month,4,Total,,3.264,13.2479,7879,4.02,16.325,87.544
Hospitalizations,New York State,2016-2018,Month,5,AgeGroup,35+,6.548,25.7225,8114,7.53,29.577,87.247
Hospitalizations,New York State,2016-2018,Month,5,Total,,3.38,13.2767,8181,4.18,16.404,87.968
Hospitalizations,New York State,2016-2018,Month,6,AgeGroup,35+,6.079,24.676,7517,6.98,28.314,83.522
Hospitalizations,New York State,2016-2018,Month,6,Total,,3.14,12.746,7583,3.87,15.712,84.256
Hospitalizations,New York State,2016-2018,Month,7,AgeGroup,35+,6.128,24.0731,7593,7.05,27.677,81.645
Hospitalizations,New York State,2016-2018,Month,7,Total,,3.161,12.418,7652,3.91,15.343,82.28
Hospitalizations,New York State,2016-2018,Month,8,AgeGroup,35+,6.147,24.1486,7572,7.03,27.601,81.419
Hospitalizations,New York State,2016-2018,Month,8,Total,,3.175,12.4711,7639,3.9,15.317,82.14
Hospitalizations,New York State,2016-2018,Month,9,AgeGroup,35+,6.016,24.4188,7452,6.91,28.069,82.8
Hospitalizations,New York State,2016-2018,Month,9,Total,,3.105,12.6044,7514,3.84,15.569,83.489
Hospitalizations,New York State,2017,AgeGroup,0-34,Total,,,,261,0.3,0.296,0.715
Hospitalizations,New York State,2017,AgeGroup,35+,Total,,25.351,25.3506,31353,29.09,29.089,85.899
Hospitalizations,New York State,2017,AgeGroup,35-44,Total,,,,1179,4.86,4.86,3.23
Hospitalizations,New York State,2017,AgeGroup,45-54,Total,,,,4326,16.46,16.459,11.852
Hospitalizations,New York State,2017,AgeGroup,55-64,Total,,,,7379,28.6,28.595,20.216
Hospitalizations,New York State,2017,AgeGroup,65-74,Total,,,,7645,43.1,43.095,20.945
Hospitalizations,New York State,2017,AgeGroup,75-84,Total,,,,6301,68.81,68.811,17.263
Hospitalizations,New York State,2017,AgeGroup,85+,Total,,,,4523,99.58,99.576,12.392
Hospitalizations,New York State,2017,Month,1,AgeGroup,35+,2.26,26.6055,2787,2.59,30.445,89.903
Hospitalizations,New York State,2017,Month,1,Total,,1.168,13.7483,2813,1.44,16.906,90.742
Hospitalizations,New York State,2017,Month,10,AgeGroup,35+,2.11,24.8473,2599,2.41,28.391,83.839
Hospitalizations,New York State,2017,Month,10,Total,,1.088,12.8091,2618,1.34,15.734,84.452
Hospitalizations,New York State,2017,Month,11,AgeGroup,35+,2.144,26.0805,2651,2.46,29.924,88.367
Hospitalizations,New York State,2017,Month,11,Total,,1.104,13.4272,2667,1.36,16.563,88.9
Hospitalizations,New York State,2017,Month,12,AgeGroup,35+,2.099,24.715,2600,2.41,28.402,83.871
Hospitalizations,New York State,2017,Month,12,Total,,1.085,12.7706,2624,1.34,15.77,84.645
Hospitalizations,New York State,2017,Month,2,AgeGroup,35+,2.031,26.4693,2535,2.35,30.659,90.536
Hospitalizations,New York State,2017,Month,2,Total,,1.049,13.6753,2558,1.31,17.021,91.357
Hospitalizations,New York State,2017,Month,3,AgeGroup,35+,2.27,26.7239,2792,2.59,30.499,90.065
Hospitalizations,New York State,2017,Month,3,Total,,1.17,13.7714,2812,1.44,16.9,90.71
Hospitalizations,New York State,2017,Month,4,AgeGroup,35+,2.136,25.9903,2631,2.44,29.699,87.7
Hospitalizations,New York State,2017,Month,4,Total,,1.103,13.4231,2655,1.36,16.489,88.5
Hospitalizations,New York State,2017,Month,5,AgeGroup,35+,2.199,25.8934,2721,2.52,29.724,87.774
Hospitalizations,New York State,2017,Month,5,Total,,1.137,13.3876,2747,1.4,16.51,88.613
Hospitalizations,New York State,2017,Month,6,AgeGroup,35+,2.065,25.1286,2546,2.36,28.739,84.867
Hospitalizations,New York State,2017,Month,6,Total,,1.066,12.9642,2566,1.31,15.936,85.533
Hospitalizations,New York State,2017,Month,7,AgeGroup,35+,2.009,23.6597,2500,2.32,27.31,80.645
Hospitalizations,New York State,2017,Month,7,Total,,1.039,12.2282,2523,1.29,15.163,81.387
Hospitalizations,New York State,2017,Month,8,AgeGroup,35+,2.011,23.6754,2494,2.31,27.244,80.452
Hospitalizations,New York State,2017,Month,8,Total,,1.039,12.2333,2517,1.28,15.127,81.194
Hospitalizations,New York State,2017,Month,9,AgeGroup,35+,2.017,24.5371,2497,2.32,28.186,83.233
Hospitalizations,New York State,2017,Month,9,Total,,1.039,12.6408,2514,1.28,15.613,83.8
Hospitalizations,New York State,2017,Total,,Total,,13.085,13.0849,31614,16.14,16.137,86.614
Hospitalizations,New York State,2018,AgeGroup,0-34,Total,,,,266,0.3,0.304,0.729
Hospitalizations,New York State,2018,AgeGroup,35+,Total,,24.517,24.5169,30667,28.41,28.408,84.019
Hospitalizations,New York State,2018,AgeGroup,35-44,Total,,,,1168,4.8,4.803,3.2
Hospitalizations,New York State,2018,AgeGroup,45-54,Total,,,,4016,15.72,15.717,11.003
Hospitalizations,New York State,2018,AgeGroup,55-64,Total,,,,7359,28.36,28.363,20.162
Hospitalizations,New York State,2018,AgeGroup,65-74,Total,,,,7702,42.57,42.573,21.101
Hospitalizations,New York State,2018,AgeGroup,75-84,Total,,,,6241,65.83,65.827,17.099
Hospitalizations,New York State,2018,AgeGroup,85+,Total,,,,4181,91.62,91.624,11.455
Hospitalizations,New York State,2018,Month,1,AgeGroup,35+,2.3,27.0832,2885,2.67,31.466,93.065
Hospitalizations,New York State,2018,Month,1,Total,,1.191,14.0213,2916,1.49,17.569,94.065
